NAME,ZIP,TEL,LON,LAT
"FRASKO, LLC",10033,7188823432,-73.93053997,40.8486112
30TH STREET SERVICE STATION INC.,10001,2125941515,-74.00405687,40.75295637
MARIEN GROCERY CORP.,11207,718-385-2066,-73.89641617,40.67865581
"RASHID, HARUN U",10009,9174456121,-73.9825546,40.73135119
"DRIGGS MEAT MARKET, INC.",11222,718-349-3602,-73.94482025,40.72303091
NK NEWSSTAND INC.,10038,2122272711,-74.00441121,40.70790395
"NORTH SIDE DELI 1, INC.",11249,7183889800,-73.96207782,40.71961243
"DYCKMAN CANDY & TOBACCO, INC.",10040,646-796-6695,-73.92506323,40.8621172
KIRANA CORP,10007,7187880600,-74.01009687,40.71591829
GREEN APPLE 37 INC,10018,5164265261,-73.98408705,40.75071563
90-01 JARABACOA FOOD CORP.,11421,7188460840,-73.85455645,40.69287236
1306 ATLANTIC FOOD CORP,11216,7184270805,-73.94930247,40.67843326
LOLA'S GROCERY STORE INC,11373,718-426-7160,-73.88396928,40.73333066
"WALGREEN EASTERN CO., INC.",11356,718-426-4182,-73.84575291,40.78532349
965 A & A DELI GROCERY CORP,10462,3472818799,-73.85734099,40.84762168
TROY DELI INC,11213,7189672500,-73.9359066,40.67700204
B.B. SMOKE SHOP INC.,10014,2122423872,-74.0029263,40.73345221
CCAM DELI GROCERY CORP.,10459,7188424957,-73.89559025,40.83313763
JAMAICA NEWS PLUS INC.,11435,7185235926,-73.80751963,40.70009343
FRUIT KING & DELI GROCERY CORP.,11218,7186336996,-73.97794995,40.63519281
"TIME SQUARE NEWS AND CONVENIENCE, INC.",10036,9173701299,-73.99148137,40.7579351
H & A FORDHAM GOURMET DELI CORP,10458,9176881600,-73.89258362,40.86226994
ALI HUSSEIN ELTAREB,11385,7183222017,-73.89535409,40.70298176
F & S HOOKAH CORP,10453,6462942046,-73.90715054,40.85373558
"RODRIGUEZ, BANESA",10457,7182993656,-73.90288479,40.85146768
"A.B.M. SUPERETTE, INC.",10306,718-668-3646,-74.12760075,40.56476391
2278 DELI & GROCERY INC.,10030,9175070597,-73.9442675,40.81454578
3 AVE CONVENIENCE INC,10010,3478733711,-73.98197845,40.74041976
"99 JOHN'S MARKET PLACE, INC.",10038,2129644283,-74.00616417,40.70800542
M & M SUPERETTE INC.,10301,7188167470,-74.08107756,40.64736417
"SURBHI ENTERPRISE, INC.",11379,7188992871,-73.87736765,40.71291653
A&C GOURMET CORP,10451,6465425930,-73.92108423,40.81524587
PAK GAS LLC,11205,7182840566,-73.95589386,40.69338126
LUCKY HOT DOG & SMOKE SHOP INC,11217,646-269-2185,-73.98165366,40.68803595
GNK BI-ENERGY CORPORATION,10467,718-547-8512,-73.86233166,40.86552321
MKM DELI GROCERY INC,11432,7182914443,-73.80236723,40.70697133
NBA DELI AND GROCERY CORP,11216,347-413-7230,-73.9499055,40.68196879
Saif Gourmet Deli Corp.,10461,7183667763,-73.83170736,40.84614067
FELIX DELI GROCERY CORP,10454,7187424737,-73.9177163,40.8101301
BROADWAY MINI MARKET DELI CORP.,11211,718-599-7144,-73.953865,40.70703568
"YOUN, HYANG SIK",11367,7183804154,-73.81353011,40.71867992
GHANSHYAM CORP.,11377,7186510606,-73.90259507,40.74569931
"PRAMUKH 162, INC.",11358,7184610101,-73.80320839,40.76169232
UR DELI & GRILL INC.,11368,7182972652,-73.86608867,40.75571393
Green Garden 2 Deli Corp,11216,7184794333,-73.94461226,40.68679442
ADEN FOOD MARKET CORP.,11211,718-388-4868,-73.96299486,40.71179839
DE TODO SUPERMARKET CORP,11373,7184248969,-73.87431992,40.7433581
"BOUNTIFUL MARKET, INC.",11354,7183535402,-73.82558455,40.7606936
PARIKH ENTERPRISES INC.,10033,2129284239,-73.93757475,40.85530955
"PARVIN, JASMIN",10023,917-291-3461,-73.98216393,40.77548665
"TABUSAM, NAILA",11218,7182842725,-73.96877498,40.63916239
MY PLACE FOOD MARKET CORP,10472,718-233-7409,-73.87696004,40.82625472
"FAMILY DOLLAR STORES OF NEW YORK, INC.",10310,7048476961,-74.12339534,40.63404452
Bay Cigars and Tobacco Inc,10305,2126859767,-74.0660427,40.61398068
"T&F UNITED,  INC",11354,917-717-9921,-73.83083024,40.76324854
77 STAR DELI CORP,11207,3477554267,-73.88755332,40.6642923
"ALSANAFI, ABDO",11225,718-604-2268,-73.9482663,40.66170887
"RITE AID OF NEW YORK, INC.",10032,212-791-5795,-73.93921293,40.84273968
MANAV CONVENIENCE AND DELI INC.,10017,2125573059,-73.97416113,40.75233323
169 DELI GROCERY CORP.,11432,3473494092,-73.79290288,40.71045702
ADHM DELI CROP,11229,718-648-2775,-73.94129803,40.59731551
"GRAND AVE. PHARMACY, INC.",11378,718-898-6882,-73.89448021,40.72644594
"MEHTA, RANJAN",10001,5167470469,-73.99013231,40.75165776
"MI BELLA PIAXTLA DELI & GROCERY, CORP",11214,7183738544,-74.0036516,40.60255379
BIPI ELIOT NY INC,11378,3477635666,-73.90236721,40.71402462
A AND Y FAMILY INC,11236,718-552-5265,-73.9021655,40.64501258
"POLO FOOD CENTER, INC.",11691,7183278002,-73.75595805,40.60548421
XPRESS DELI & GROCERY INC,11105,7187267922,-73.90513413,40.77218274
STILLWELL CONVENIENCE INC.,11223,718-372-2715,-73.98636229,40.60258049
TRIANGLE DELI CORP,11221,3475291166,-73.92915451,40.69352984
7201 FOOD CORP,11228,718-833-3059,-74.01438485,40.627171
FLATLAND DELI GROCERY CORP.,11236,718-257-5041,-73.8928456,40.64806471
BANGLA PETROLEUM INC,11203,646-250-4914,-73.93153379,40.66264983
"MIKE'S SMOKE SHOP, INC.",10028,6466729351,-73.94894545,40.77745019
NY LOVES US INC,10007,516-851-2442,-74.00986542,40.71197684
"PATEL, RAMESH",10019,9173198237,-73.98321421,40.7627073
SAMMY MINI MART INC,10032,,-73.93720405,40.84209085
MA NEWS AND CONVENIENCE CORPORATION,10075,5164939100,-73.95862329,40.7753516
DNJ DELI GROCERY CORP.,11207,718-909-0373,-73.89653151,40.65775717
"JULIANA & J GROCERY, INC.",11234,7183779476,-73.92647703,40.61009499
"RITE AID OF NEW YORK, INC.",11213,212-791-5795,-73.94361578,40.67126401
RED APPLE DELI CORP,10467,2129805825,-73.87881483,40.87323235
"HUDSON GROUP (HG) RETAIL, LLC",10018,2129716800,-73.99056478,40.75619211
MR ALEX & SAM EXPRESS CORP,10014,212-989-6350,-74.00025979,40.73267823
TAKATY DELI CORP,11412,3473034941,-73.75077336,40.69486278
EAT BETTER TODAY CORP,10454,3472702323,-73.91904996,40.80660132
PATEL URVISHA,10003,2016752364,-73.99171521,40.73521408
"YAFAI, FAIZ A",11226,718-282-5690,-73.95361336,40.63845186
"AWADH, OMAR",11211,6466965346,-73.95837258,40.7085827
EL MORRO GROCERY INC,10459,7183288063,-73.89178428,40.82472157
"K&D MERRICK BLVD., INC.",10460,347-324-2405,-73.8716117,40.83970349
EASTERN ZHENG'S INC.,11219,718-836-0808,-74.01010189,40.63003702
A & A Grocery & Deli Inc,10451,8454524902,-73.92224372,40.8185019
AMAR DELI EXPRESS CORP.,10455,9172512896,-73.91578297,40.81352118
ADAMZ GOURMET DELI CORP,11208,3474259797,-73.87134924,40.68575046
PARAS NEW YORK INC.,10019,2122462009,-73.98966504,40.76248848
AVE B BEER & CIGAR NYC INC.,10009,9174020538,-73.97875975,40.72845483
FIRST 1 DELI CORP,10454,9174976021,-73.92493048,40.80997308
"ABBAS, MAHAR",10310,718-442-0330,-74.11717032,40.63448471
"MEHTA, JYOTI N",10022,9999999999,-73.96699606,40.76090599
MY BUS STOP DELI AND GROCERY CORP,11216,929-299-9500,-73.94958251,40.67998418
MI FAVORITA FOOD CORP,10458,6469459100,-73.88204842,40.86857795
"WHALEN, MARY",10005,7188331946,-74.00950391,40.7063803
OMSHARDA INC,11428,9142820925,-73.7377551,40.71776372
BRUCKNER SUPER  STATION INC.,10454,718-292-7917,-73.92168947,40.80440462
R & M TEJADA CORP,10460,7185620525,-73.87162823,40.84237685
FUTANI 1959 CORP.,11377,7187793683,-73.89846319,40.74074147
LINDEN 7 DAYS DELI & GRILL INC,11412,7183412000,-73.7468782,40.69593847
"ALI, RAMI O & HAIMED, FAWAZ A",10467,718-653-0422,-73.86798281,40.86540631
MILLENNIUM SMOKE & NEWS INC,10024,9177718762,-73.97689908,40.78786172
JOE'S GOURMET DELI & GROCERY INC,10467,3473998369,-73.88106158,40.88260507
LA QUEBRADITA GROCERY CORP.,10301,718-816-9763,-74.08749495,40.63863104
QUEENIE'S NEWS & STATIONERY INC.,10065,2124720541,-73.95756798,40.76564033
TASTY PICKS CORP,10010,6466423084,-73.97886913,40.73624447
NAIMA CORP.,10065,2123086062,-73.96336768,40.76195613
"CAMPOS, PATRICIA",11223,7187686676,-73.97836015,40.60351798
"109 SPICY GOURMET DELI, INC.",10025,2122807329,-73.96437852,40.80228209
I WISH DELI GROCERY LLC,10457,9176087512,-73.89570612,40.85603684
NG MINI MARKET CORP.,11370,7184466090,-73.88692085,40.75883508
DUANE READE,11211,718-386-6692,-73.96299439,40.71914886
LD DISCOUNT OUTLET INC,10314,7189833870,-74.15840971,40.6134129
NINO GOURMET DELI INC.,10462,3474798919,-73.86770017,40.85482241
"WALGREEN EASTERN CO., INC.",10314,718-426-4182,-74.16015278,40.61032808
TOTO DISTRIBUTOR INC.,11418,7188495194,-73.83599971,40.70749077
S & O STAR DELI CORP,11204,718-232-3334,-73.98226856,40.61305956
KRISHTI & PAPA INC.,11372,917-873-4434,-73.8883662,40.74717406
"KHVP, INC.",10018,3479814055,-73.99095856,40.75362855
GREEN LAND FARM DELI & GROCERY CORP.,10470,7183243533,-73.86748902,40.8991133
T & Y CONVENIENCE STORE INC.,11228,7187451748,-74.00936172,40.61845681
"UDDIN, ZASHIM",10018,7187758917,-74.002673,40.71542739
"1517 NEW BANI GROCERY, INC.",10029,2124106922,-73.95013347,40.786942
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11203,7048476961,-73.93336485,40.6626509
B&G MARKET PLACE INC.,10305,7184471011,-74.07031434,40.59678474
CANARSIE ONE STOP MARKET CORP,11236,718-975-8800,-73.90256721,40.6339624
THE STOP & SHOP SUPERMARKET COMPANY LLC,10312,718-394-6761,-74.16056553,40.54534144
JIE ZHOU-ER INC,11385,7184564423,-73.88599742,40.70152089
SKYVIEW NEWS STAND INC.,11354,7188407395,-73.83405387,40.75745084
SHREE GANESH FOOD MARKET INC.,11358,3472673020,-73.79532563,40.77309948
"MUNASSAR, OMER & NAGI, FADHLE",10462,7185975803,-73.8553107,40.84049663
"GONZALEZ, CANDIDO",11220,7184384823,-74.00714567,40.64472185
JAPP ENTERPRISES INC.,11432,3473711337,-73.7921693,40.70741998
KING DELI CLARKSON CORP,11203,3474055233,-73.92784558,40.65680119
ALFONSO'S DELI & GROCERY INC.,10457,7185623796,-73.90064016,40.85625528
SKYLINE GOURMET DELI INC,10019,551-556-2249,-73.99239753,40.76382538
"I LIKE IT, LLC",10307,9177969570,-74.23386818,40.51708933
MAHEK GROCERY INC.,11375,718-575-2964,-73.83827681,40.71890399
"RITE AID OF NEW YORK, INC.",11203,212-791-5795,-73.93889361,40.65132626
AVENUE A CLASSIC FOODS INC,10009,212-533-2193,-73.98340018,40.72625705
7024 DELI AND GROCERY CORP,11228,3472100306,-74.00467217,40.62296953
"43RD NEWS & SMOKE SHOP, INC.",10017,2126828180,-73.97487234,40.75183659
"DIKTAS, ARSAT",11101,7183619201,-73.93429314,40.74482423
"SWEET CORNER FOOD CENTER, CORP.",10453,718-299-1201,-73.91078913,40.85216024
MARIA FARM DELI CORP,11207,3474350260,-73.89656786,40.66918098
"OPTIMUM GOURMET & MARKET, CORP.",10002,6462039799,-73.98959259,40.71792194
LOS MOROCHOS GROCERY STORE INC,10453,,-73.90811857,40.85165587
LEFFERTS CONVENIENCE INC.,11420,5164599849,-73.82012353,40.67628916
NAMDOR INC.,10025,2127213077,-73.96836029,40.79943971
STUTI INC,10461,7182390841,-73.84577943,40.8440277
452 DELI LLC,10463,7188847044,-73.90497715,40.88726301
Aden 1 Deli Grocery Corp,10469,646-255-9065,-73.84331674,40.87070017
Dollar Express Stores LLC,10455,7186591401,-73.90931414,40.81253641
"SHEER FRAGRANCE, INC.",11374,646-510-0141,-73.86417054,40.73343527
"SHAIKH, MEHFUJA A",10003,3476563115,-73.99171521,40.73521408
ADIL ENTERPRISES INC.,10027,917-771-8762,-73.95849722,40.8154246
"ALSAIDI, ALI",10128,2123606651,-73.94775989,40.77907454
"ZAVERI, RITA",10004,5166275692,-74.01250845,40.70676702
SHIRLEYN MINI MARKET CORP,10455,718-336-4979,-73.90607719,40.81260518
Y & L Family Deli Inc.,10011,2124141160,-74.00010465,40.73873864
JORGE R. GUZMAN,11216,718-919-1221,-73.94410588,40.6843678
"PNS STATIONERY, INC.",11378,5167473163,-73.90130855,40.71520671
158 ROCKAWAY DELI INC,11434,,-73.77887625,40.66554281
NORMAN AVE DELI INC,11222,7183835380,-73.94856598,40.72649378
"SALGADO, JOSE",10459,7183280607,-73.89030728,40.82643013
ATLAS PLACE INC,11385,7186685991,-73.87004864,40.70926619
145 DELI & GROCERY INC,10031,2126949788,-73.94770208,40.82508711
"DESAI, HIMANSU",10019,917-805-5512,-73.97719604,40.76432292
DAYYAN MINI MART INC,11222,718-383-5940,-73.94837265,40.72456139
JAJ BAGEL CORP.,10310,7184422300,-74.1063769,40.63053996
ELIM DELI CAFE INC.,10065,212-439-8320,-73.9656905,40.76562931
"NEW YORK BAGELS & CAFE, INC.",10016,,-73.97372428,40.74350602
DUANE READE,10023,718-386-6692,-73.98209455,40.77840429
PELHAM GOURMET DELI INC,10462,7188286873,-73.86401384,40.85442014
OASIS FOOD MART CORP.,11215,718-499-3352,-73.99356588,40.6647588
MIDTOWN QUICK MART CORP,10017,,-73.97389737,40.75304132
THE STOP & SHOP SUPERMARKET COMPANY LLC,11362,7183186281,-73.73799772,40.76800166
KASSIM FAMILY FOOD CENTER INC,11224,718-373-2045,-73.98903904,40.57418582
SUNNY & ACE COFFEE CORP.,11201,718-596-5313,-73.98212551,40.68995187
"SAM DELI AND GROCERY, INC.",11215,718-965-8696,-73.97807899,40.65916303
RED HOOK FOOD CORP.,11231,7185222163,-74.00177731,40.67486523
"DRAGON DISCOUNT STORE, INC.",11220,646-262-6679,-74.01133162,40.63722002
FLUSHING ISLAND CORP.,11206,7183875165,-73.94738178,40.70009962
SPEEDWAY LLC,11218,7182394862,-73.9865842,40.64524554
DUANE READE,10128,718-386-6692,-73.95752829,40.78260279
"SALECEDO, CARMEN DE JESUS",11212,7183450307,-73.91523958,40.65584838
M & Z  GOURMET DELI CORP,10459,9173280917,-73.89451445,40.82333802
260 HIGH HOPE DELI INC,10457,6462020982,-73.90239315,40.85150021
TERRANCE W JONES,11217,7184889383,-73.98941397,40.68418601
HAMMEL STOP 1 SUPERMARKET INC.,11693,718-318-1042,-73.81140478,40.58755521
198 BAINBRIDGE DELI & GROCERY CORP,10458,9177422349,-73.88843738,40.86846079
2258 FOOD CORP,10035,3477813798,-73.93688766,40.80224836
DANILO'S DELI GROCERY CORP.,11207,718-872-5561,-73.88499667,40.66280485
REX PIPE SHOP INC.,10005,212-962-3355,-74.0087499,40.70492563
"MIA, MOHAMMED SULEYMAN",11432,7185588530,-73.80286603,40.70783404
"25TH ASTORIA BAGEL & PIZZA, INC.",11102,7182788691,-73.91788833,40.77024102
"GOLDEN DELI-GROCERY, CORP.",10037,2122831421,-73.93791125,40.8123742
PUNJAB ON 3RD CORP.,10003,2122286768,-73.98504673,40.73623995
78 COLUMBUS DELI INC.,10024,2125803439,-73.97619013,40.78098602
DUANE READE,10012,718-386-6692,-73.99691546,40.72220694
UNIV 45 FRUIT & VEGETABLE CORP,10003,2124779159,-73.99411502,40.73236517
2505 HARLEM GOURMET DELI CORP,10039,6469524152,-73.93891769,40.82183853
DMS DELI GROCERY CORP.,11209,7188361500,-74.02304574,40.62846239
"SIKDER, KAUSHIK",10012,3477448471,-73.99206275,40.72564589
DEVIN BRAND CORP,11377,,-73.8959721,40.73683071
YAFFA DELI & GROCERY CORP.,10462,7188227802,-73.86684773,40.85448932
247 E DELI INC.,10456,646-462-6583,-73.91714657,40.82960896
MY PEOPLE GROCERY CORP,11207,7184189485,-73.90493205,40.69118207
NEW FRIENDS GOURMET DELI INC.,11212,917-828-5131,-73.90707437,40.67022198
ALSAMET FOOD CORP.,11436,3472642186,-73.79069271,40.67340128
899 GOURMET DELI INC,11208,,-73.8674526,40.66524255
JOEY EXPRESS DELI INC,10460,3477551727,-73.88570516,40.84253988
CHELSEA 7 CORPORATION,10011,2122431777,-74.00085166,40.74206802
"ADEN DELI & GROCERY, INC.",11225,7182215393,-73.95665435,40.66626318
"ROSE 1 CONVENIENCE, INC",10306,3473013254,-74.11799515,40.57321996
MADISON DELI CORP,11385,7188210003,-73.89717643,40.70700723
DUANE READE,10075,718-386-6692,-73.95485509,40.77359355
METRO GROCERY INC,11418,,-73.83264564,40.70018485
"PATEL, HANSA",10022,718-776-8239,-73.96658422,40.76155088
DUANE READE,10021,718-386-6692,-73.95565694,40.76766797
"BEACH CONVENIENCE STORE, LTD.",11694,7186346041,-73.83723461,40.57989826
LUCKY SUNSHINE GROCERY INC,11219,3477138700,-73.99948486,40.62450946
BAISLEY DELI INC,11434,7182761100,-73.78293572,40.68416292
KISSENA EXPRESSWAY INC.,11367,718-939-8337,-73.81475552,40.73855398
EZ CONVENIENCE MART INC,10001,9176189550,-73.99168864,40.74573471
NEW KEW DELI & GROCERY CORP,11415,718-441-0229,-73.83432756,40.70691197
BRYANT DELI AND GROCERY CORP,10460,3476586877,-73.88184912,40.84034022
STAR PETROLEUM MANAGEMENT INC.,11411,7182769369,-73.74362117,40.6960932
PARK IRMAT DRUG CORP.,10016,2126850500,-73.98206714,40.74610965
RUBY'S CANDY & GROCERY INC,11106,646-9184037,-73.9282031,40.76329823
"ISHA CARD SHOP, LLC",11207,7184855636,-73.89096448,40.65027524
JABRAN DELI & GROCERY INC.,11205,718-797-2029,-73.95548421,40.69121822
LOS CUATRO HERMANOS GROCERY INC.,10455,7182927460,-73.90838857,40.81308187
14 BROTHERS DELI & GROCERY CORP.,11385,7184567474,-73.90194845,40.7044368
"AVE K MINI MART, INC.",11230,718-951-0037,-73.9646369,40.62187176
2166 DELI CORP,10462,,-73.8524553,40.8341088
STOP ONE EXPRESS DELI INC,11233,,-73.90804039,40.67811948
NAZ CARDS & GIFTS INC,10312,7189845056,-74.16060861,40.54530295
STOP1-45 FOOD MART CORP,11233,3474355390,-73.92312279,40.66739298
"20 NORTH 5TH STREET DELI, INC.",11211,3475205097,-73.96317824,40.71938497
PETER'S NEWSSTAND CORP.,10468,7185436792,-73.9012341,40.87499385
RIGHT CONVENIENCE AT 31 INC.,11105,7189320136,-73.91153822,40.77542937
MINI ES WHOLESOME FOOD CORP.,10009,2122289824,-73.97929143,40.72425545
834 AMIN DELI & GROCERY INC,11208,,-73.87993109,40.66755363
"HUDSON GROUP (HG) RETAIL, LLC",10119,2129716800,-73.99087596,40.75065873
MAYAN CONVENIECE CORP.,11219,718-871-0593,-73.99388571,40.63610328
"SOFT TOUCH NEWSTANDS, INC.",11201,718-237-7792,-73.99086912,40.69520089
FULTON KING PLAZA FOOD CORP.,11233,7187745645,-73.92831523,40.67924279
"S & W SUPERMARKET, INC.",10465,718-892-7666,-73.81757202,40.81959697
CHRISTOPHER DELI GROCERY CORP.,10458,7188293655,-73.88448036,40.85687151
"M&S GROCERY DELI, INC.",11235,929-434-2227,-73.93961588,40.59391658
"FLATLANDS GROCERY & NEWS, INC",11236,718-251-1733,-73.9130999,40.63561223
TITA MINI MARKET CORP.,10467,7186555330,-73.87882552,40.8812551
TCE MANAGEMENT CORP.,11369,7184586896,-73.8621982,40.76068557
DUANE READE,11201,718-386-6692,-73.98249343,40.68952649
118 FOOD & VARIETY CORP.,11217,7187979588,-73.98236898,40.68288412
YOW HONG TOM & SIU MING CHAN,11217,7188753228,-73.97645507,40.68527102
"18TH GOURMET DELI, INC.",11214,718-331-2814,-74.00204563,40.60772777
"CHOCOLATE DELI & GROCERY, INC.",11373,7184468282,-73.88076825,40.74167694
STOP ONE BRIGHTON BEACH CORP.,11235,7189345787,-73.96126927,40.57763826
GRACE NY INC,11385,7186287390,-73.91111181,40.70807831
CAOBAS MINIMARKET CORP,11207,,-73.88347387,40.66791684
Iqbal Sayyed,10024,,-73.97650169,40.78831178
MEADOW TRADING INC.,11365,7184542353,-73.78618808,40.73923184
825 TONY DELI GROCERY CORP.,10455,9174555595,-73.90221987,40.81937869
AAA CANDY CORP,11210,718-484-7150,-73.9500639,40.63413831
SWEENEY'S MINI MART INC,10465,7185972080,-73.80882651,40.82161938
3052 VALENTINE GROCERY CORP.,10458,7188206094,-73.88492449,40.87388086
PARRY NEWS & GROCERY INC,10014,2126040494,-74.00606204,40.73524167
KINGSBRIDGE SMOKE SHOP & CANDY INC,10463,347-833-0547,-73.90413429,40.87987087
FANE GROCERY INC.,10451,3475233947,-73.91897488,40.81782993
268 JOSE DELI GROCERY INC.,11222,718-389-8135,-73.95846057,40.7352261
BEACH VIEW INC.,10312,7186855550,-74.16382332,40.52834367
"GAS N GO BRONX, INC.",10454,7182923344,-73.91271989,40.80494438
DUANE READE,11204,718-386-6692,-73.98448284,40.63201266
LIZZIE'S SUPERMARKET INC.,10465,7185978142,-73.82050403,40.83496102
"MARINA GOURMET DELI, INC.",10010,3472445197,-73.98208004,40.7383722
WADI ZIAB DELI & GROCERY INC.,11203,347-770-9095,-73.93077705,40.65552667
CITGO MART INC,10475,201-877-2422,-73.83756508,40.87919254
LACONIA DISCOUNT DELI GROCERY CORP.,10466,347-993-4473,-73.8480144,40.88615085
"Hudson Group (HG) Retail, LLC",10018,2125282436,-73.99056478,40.75619211
"D & D LOBBY NEWSSTAND, INC.",10017,2126819757,-73.97506075,40.74990982
3401 DELI & GROCERY CORP.,10469,718-920-1500,-73.85057343,40.87555144
FIREHOUSE CORNER DELI GROCERY CORP.,10464,7188851101,-73.78573167,40.8452465
"RAN BENGAL, INC.",11432,7186587543,-73.79623849,40.70956818
"GENOVESE DRUG STORES, INC.",11105,212-929-6915,-73.90380326,40.77124568
"AJ'S EATERY, CORP.",10006,9175028199,-74.01355108,40.70808439
MARIA DELI & GROCERY INC.,11419,3474750772,-73.81399797,40.6906401
761 AVENUE OF THE AMERICAS CORP,10010,3477825295,-73.99170685,40.74442547
"HUDSON GROUP (HG) RETAIL, LLC",10017,2129716800,-73.9786001,40.75371475
188 PARK DELI GROCERY CORP,10468,3472695722,-73.90394699,40.86433848
"NR Distributors, Inc",11372,,-73.89223508,40.74716402
"E-Z STATION, INC.",11101,718-472-0878,-73.9384539,40.75294549
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11367,7048476961,-73.81491283,40.71829788
PITMAN GROCERY & DELI CORP.,10466,7182312858,-73.84430405,40.89685842
LAJAN CORP.,10022,2123086818,-73.9722452,40.75954049
MADISON GOURMET DELI CORP,11221,347-475-4882,-73.93920796,40.68602041
"JABAR SUPERSTAR DELI, INC",11422,3473948108,-73.74016565,40.65926415
581 A & M FOOD CORPORATION,10034,2125692394,-73.92071918,40.86694496
BOLLA OPERATING CORP.,11208,5165126125,-73.87187265,40.67793942
